Five-Year Age Groups Code	Race Code	Hispanic Origin Code	State Code	Gender Code	Deaths	Population
70-74	A-PI	2186-2	20	M	12	763
70-74	2054-5	2186-2	20	F	58	2172
70-74	2054-5	2186-2	20	M	83	1701
70-74	2106-3	2186-2	20	F	940	46588
70-74	2106-3	2186-2	20	M	1172	40990
70-74	2106-3	2135-2	21	F	14	599
70-74	2054-5	2186-2	21	F	117	4697
70-74	2054-5	2186-2	21	M	128	3500
70-74	2106-3	2186-2	21	F	2114	82665
70-74	2106-3	2186-2	21	M	2571	71054
70-74	2106-3	2135-2	22	F	18	1796
70-74	2106-3	2135-2	22	M	20	1585
70-74	A-PI	2186-2	22	M	20	821
70-74	2054-5	2186-2	22	F	589	21739
70-74	2054-5	2186-2	22	M	677	15934
70-74	2106-3	2186-2	22	F	1280	61675
70-74	2106-3	2186-2	22	M	1733	53165
70-74	2106-3	2186-2	23	F	617	30869
70-74	2106-3	2186-2	23	M	747	27968
70-74	2106-3	2135-2	24	F	30	3070
70-74	2106-3	2135-2	24	M	29	2262
70-74	A-PI	2186-2	24	F	39	6132
70-74	A-PI	2186-2	24	M	63	5356
70-74	2054-5	2186-2	24	F	621	29339
70-74	2054-5	2186-2	24	M	711	20165
70-74	2106-3	2186-2	24	F	1187	73148
70-74	2106-3	2186-2	24	M	1622	63942
70-74	2106-3	2135-2	25	F	69	4716
70-74	2106-3	2135-2	25	M	90	3485
70-74	A-PI	2186-2	25	F	51	4813
70-74	A-PI	2186-2	25	M	53	4206
70-74	2054-5	2186-2	25	F	118	6635
70-74	2054-5	2186-2	25	M	128	4519
70-74	2106-3	2186-2	25	F	1834	114190
70-74	2106-3	2186-2	25	M	2325	96742
70-74	2106-3	NS	25	F	58	Not Applicable
70-74	2106-3	NS	25	M	87	Not Applicable
70-74	2106-3	2135-2	26	F	47	3019
70-74	2106-3	2135-2	26	M	75	2732
70-74	1002-5	2186-2	26	F	33	931
70-74	1002-5	2186-2	26	M	33	802
70-74	A-PI	2186-2	26	F	31	3866
70-74	A-PI	2186-2	26	M	50	3211
70-74	2054-5	2186-2	26	F	594	22027
70-74	2054-5	2186-2	26	M	637	16144
70-74	2106-3	2186-2	26	F	3423	170885
70-74	2106-3	2186-2	26	M	4170	152544
70-74	2106-3	NS	26	M	23	Not Applicable
70-74	2106-3	2135-2	27	F	19	1089
70-74	2106-3	2135-2	27	M	17	939
70-74	1002-5	2186-2	27	F	19	695
70-74	1002-5	2186-2	27	M	28	575
70-74	A-PI	2186-2	27	F	31	2136
70-74	A-PI	2186-2	27	M	26	1838
70-74	2054-5	2186-2	27	F	52	2226
70-74	2054-5	2186-2	27	M	54	1855
70-74	2106-3	2186-2	27	F	1528	92296
70-74	2106-3	2186-2	27	M	1933	83174
70-74	2054-5	2186-2	28	F	419	15282
70-74	2054-5	2186-2	28	M	533	11450
70-74	2106-3	2186-2	28	F	1000	42309
70-74	2106-3	2186-2	28	M	1294	36489
70-74	2106-3	2135-2	29	F	19	1403
70-74	2106-3	2135-2	29	M	25	1215
70-74	A-PI	2186-2	29	F	16	1578
70-74	A-PI	2186-2	29	M	17	1190
70-74	2054-5	2186-2	29	F	258	10483
70-74	2054-5	2186-2	29	M	329	7443
70-74	2106-3	2186-2	29	F	2392	109895
70-74	2106-3	2186-2	29	M	2844	95901
70-74	1002-5	2186-2	30	F	22	740
70-74	1002-5	2186-2	30	M	31	605
70-74	2106-3	2186-2	30	F	358	20598
70-74	2106-3	2186-2	30	M	545	20758
70-74	2106-3	2135-2	31	F	14	760
70-74	2106-3	2135-2	31	M	14	799
70-74	2054-5	2186-2	31	F	20	962
70-74	2054-5	2186-2	31	M	22	688
70-74	2106-3	2186-2	31	F	555	30892
70-74	2106-3	2186-2	31	M	741	27559
70-74	2106-3	2135-2	32	F	75	5696
70-74	2106-3	2135-2	32	M	92	4714
70-74	A-PI	2186-2	32	F	64	5934
70-74	A-PI	2186-2	32	M	63	4209
70-74	2054-5	2186-2	32	F	76	3764
70-74	2054-5	2186-2	32	M	99	3135
70-74	2106-3	2186-2	32	F	941	40815
70-74	2106-3	2186-2	32	M	1258	40488
70-74	2106-3	2186-2	33	F	495	26282
70-74	2106-3	2186-2	33	M	608	24372
70-74	2106-3	2135-2	34	F	201	15768
70-74	2106-3	2135-2	34	M	193	11834
70-74	A-PI	2186-2	34	F	90	12625
70-74	A-PI	2186-2	34	M	118	10963
70-74	2054-5	2186-2	34	F	450	20166
70-74	2054-5	2186-2	34	M	496	13342
70-74	2106-3	2186-2	34	F	2124	122715
70-74	2106-3	2186-2	34	M	2573	103148
70-74	2106-3	2135-2	35	F	212	13363
70-74	2106-3	2135-2	35	M	306	11297
70-74	1002-5	2186-2	35	F	58	2549
70-74	1002-5	2186-2	35	M	62	1854
70-74	2054-5	2186-2	35	F	10	570
70-74	2054-5	2186-2	35	M	24	587
70-74	2106-3	2186-2	35	F	439	25451
70-74	2106-3	2186-2	35	M	570	23375
70-74	2054-5	2135-2	36	F	25	7987
70-74	2054-5	2135-2	36	M	31	5342
70-74	2106-3	2135-2	36	F	512	35629
70-74	2106-3	2135-2	36	M	633	25325
70-74	1002-5	2186-2	36	F	14	1078
70-74	1002-5	2186-2	36	M	10	851
70-74	A-PI	2186-2	36	F	193	24617
70-74	A-PI	2186-2	36	M	281	21289
70-74	2054-5	2186-2	36	F	1046	54767
70-74	2054-5	2186-2	36	M	1076	34833
70-74	2106-3	2186-2	36	F	4379	255517
70-74	2106-3	2186-2	36	M	5187	216984
70-74	2054-5	NS	36	F	24	Not Applicable
70-74	2054-5	NS	36	M	48	Not Applicable
70-74	2106-3	NS	36	F	61	Not Applicable
70-74	2106-3	NS	36	M	90	Not Applicable
70-74	2106-3	2135-2	37	F	41	3434
70-74	2106-3	2135-2	37	M	39	2927
70-74	1002-5	2186-2	37	F	51	1912
70-74	1002-5	2186-2	37	M	53	1668
70-74	A-PI	2186-2	37	F	32	3059
70-74	A-PI	2186-2	37	M	30	2656
70-74	2054-5	2186-2	37	F	834	35265
70-74	2054-5	2186-2	37	M	1037	25690
70-74	2106-3	2186-2	37	F	3198	161196
70-74	2106-3	2186-2	37	M	4041	139818
70-74	1002-5	2186-2	38	F	12	334
70-74	1002-5	2186-2	38	M	17	252
70-74	2106-3	2186-2	38	F	183	11509
70-74	2106-3	2186-2	38	M	271	10894
70-74	2106-3	2135-2	39	F	41	2518
70-74	2106-3	2135-2	39	M	50	2146
70-74	1002-5	2186-2	39	M	10	436
70-74	A-PI	2186-2	39	F	18	3152
70-74	A-PI	2186-2	39	M	29	2559
70-74	2054-5	2186-2	39	F	575	22039
70-74	2054-5	2186-2	39	M	626	15724
70-74	2106-3	2186-2	39	F	4468	203958
70-74	2106-3	2186-2	39	M	5299	174719
70-74	2106-3	NS	39	M	10	Not Applicable
70-74	2106-3	2135-2	40	F	23	1684
70-74	2106-3	2135-2	40	M	38	1563
70-74	1002-5	2186-2	40	F	139	4749
70-74	1002-5	2186-2	40	M	181	4025
70-74	A-PI	2186-2	40	F	10	1053
70-74	A-PI	2186-2	40	M	12	716
70-74	2054-5	2186-2	40	F	115	3861
70-74	2054-5	2186-2	40	M	135	3002
70-74	2106-3	2186-2	40	F	1519	64867
70-74	2106-3	2186-2	40	M	1891	55772
70-74	2106-3	2135-2	41	F	27	2400
70-74	2106-3	2135-2	41	M	39	2239
70-74	1002-5	2186-2	41	F	21	779
70-74	1002-5	2186-2	41	M	27	787
70-74	A-PI	2186-2	41	F	22	2568
70-74	A-PI	2186-2	41	M	30	2007
70-74	2054-5	2186-2	41	F	11	834
70-74	2054-5	2186-2	41	M	38	799
70-74	2106-3	2186-2	41	F	1423	78006
70-74	2106-3	2186-2	41	M	1806	70772
70-74	2106-3	2135-2	42	F	82	5178
70-74	2106-3	2135-2	42	M	112	4262
70-74	A-PI	2186-2	42	F	50	5390
70-74	A-PI	2186-2	42	M	69	4814
70-74	2054-5	2186-2	42	F	574	21768
70-74	2054-5	2186-2	42	M	597	14638
70-74	2106-3	2186-2	42	F	4588	237563
70-74	2106-3	2186-2	42	M	5742	203757
70-74	2054-5	NS	42	M	10	Not Applicable
70-74	2106-3	NS	42	F	37	Not Applicable
70-74	2106-3	NS	42	M	58	Not Applicable
70-74	2106-3	2135-2	44	F	14	851
70-74	2106-3	2135-2	44	M	21	625
70-74	2054-5	2186-2	44	M	12	551
70-74	2106-3	2186-2	44	F	332	18717
70-74	2106-3	2186-2	44	M	406	15823
70-74	2106-3	2135-2	45	F	11	1279
70-74	2106-3	2135-2	45	M	14	1210
70-74	A-PI	2186-2	45	M	12	951
70-74	2054-5	2186-2	45	F	586	22952
70-74	2054-5	2186-2	45	M	671	16735
70-74	2106-3	2186-2	45	F	1565	83710
70-74	2106-3	2186-2	45	M	2224	75816
70-74	1002-5	2186-2	46	F	28	688
70-74	1002-5	2186-2	46	M	27	473
70-74	2106-3	2186-2	46	F	232	14248
70-74	2106-3	2186-2	46	M	340	13657
70-74	2106-3	2135-2	47	F	19	1305
70-74	2106-3	2135-2	47	M	17	1261
70-74	A-PI	2186-2	47	F	17	1413
70-74	A-PI	2186-2	47	M	10	1240
70-74	2054-5	2186-2	47	F	377	14982
70-74	2054-5	2186-2	47	M	477	10465
70-74	2106-3	2186-2	47	F	2725	117882
70-74	2106-3	2186-2	47	M	3453	104513
70-74	2106-3	2135-2	48	F	1655	93865
70-74	2106-3	2135-2	48	M	1950	76183
70-74	1002-5	2186-2	48	F	21	1596
70-74	1002-5	2186-2	48	M	12	1613
70-74	A-PI	2186-2	48	F	151	16564
70-74	A-PI	2186-2	48	M	167	13871
70-74	2054-5	2186-2	48	F	1035	40793
70-74	2054-5	2186-2	48	M	1190	29728
70-74	2106-3	2186-2	48	F	5478	271442
70-74	2106-3	2186-2	48	M	7282	242662
70-74	2054-5	NS	48	M	10	Not Applicable
70-74	2106-3	NS	48	F	15	Not Applicable
70-74	2106-3	NS	48	M	27	Not Applicable
70-74	2106-3	2135-2	49	F	36	1971
70-74	2106-3	2135-2	49	M	43	1740
70-74	A-PI	2186-2	49	F	16	942
70-74	A-PI	2186-2	49	M	17	757
70-74	2106-3	2186-2	49	F	624	36389
70-74	2106-3	2186-2	49	M	815	32754
70-74	2106-3	2186-2	50	F	242	13687
70-74	2106-3	2186-2	50	M	306	12594
70-74	2106-3	2135-2	51	F	35	4085
70-74	2106-3	2135-2	51	M	38	2875
70-74	A-PI	2186-2	51	F	49	8098
70-74	A-PI	2186-2	51	M	93	6256
70-74	2054-5	2186-2	51	F	581	25388
70-74	2054-5	2186-2	51	M	667	18657
70-74	2106-3	2186-2	51	F	2171	119950
70-74	2106-3	2186-2	51	M	2840	106687
70-74	2054-5	NS	51	M	16	Not Applicable
70-74	2106-3	NS	51	F	11	Not Applicable
70-74	2106-3	NS	51	M	21	Not Applicable
70-74	2106-3	2135-2	53	F	67	4041
70-74	2106-3	2135-2	53	M	77	3778
70-74	1002-5	2186-2	53	F	34	1582
70-74	1002-5	2186-2	53	M	41	1297
70-74	A-PI	2186-2	53	F	110	9695
70-74	A-PI	2186-2	53	M	104	7075
70-74	2054-5	2186-2	53	F	49	2569
70-74	2054-5	2186-2	53	M	90	2695
70-74	2106-3	2186-2	53	F	2073	114949
70-74	2106-3	2186-2	53	M	2641	105928
70-74	2054-5	2186-2	54	F	19	985
70-74	2054-5	2186-2	54	M	28	803
70-74	2106-3	2186-2	54	F	999	40930
70-74	2106-3	2186-2	54	M	1270	37137
70-74	2106-3	2135-2	55	F	24	1735
70-74	2106-3	2135-2	55	M	24	1555
70-74	1002-5	2186-2	55	F	24	654
70-74	1002-5	2186-2	55	M	23	577
70-74	A-PI	2186-2	55	F	18	1360
70-74	A-PI	2186-2	55	M	12	963
70-74	2054-5	2186-2	55	F	94	3792
70-74	2054-5	2186-2	55	M	105	2732
70-74	2106-3	2186-2	55	F	1826	102913
70-74	2106-3	2186-2	55	M	2270	93099
70-74	2106-3	2186-2	56	F	208	9514
70-74	2106-3	2186-2	56	M	218	9274
75-79	2106-3	2135-2	1	M	10	520
75-79	1002-5	2186-2	1	M	10	287
75-79	2054-5	2186-2	1	F	588	14269
75-79	2054-5	2186-2	1	M	563	9154
75-79	2106-3	2186-2	1	F	2229	61419
75-79	2106-3	2186-2	1	M	2566	48248
75-79	1002-5	2186-2	2	F	39	819
75-79	1002-5	2186-2	2	M	52	671
75-79	A-PI	2186-2	2	M	10	272
75-79	2106-3	2186-2	2	F	126	3894
75-79	2106-3	2186-2	2	M	172	4090
75-79	2106-3	2135-2	4	F	321	12228
75-79	2106-3	2135-2	4	M	381	9496
75-79	1002-5	2186-2	4	F	74	2686
75-79	1002-5	2186-2	4	M	90	1898
75-79	A-PI	2186-2	4	F	53	2495
75-79	A-PI	2186-2	4	M	43	1767
75-79	2054-5	2186-2	4	F	68	2342
75-79	2054-5	2186-2	4	M	90	1944
75-79	2106-3	2186-2	4	F	2254	86274
75-79	2106-3	2186-2	4	M	2763	79261
75-79	2106-3	NS	4	F	15	Not Applicable
75-79	2106-3	NS	4	M	24	Not Applicable
75-79	2106-3	2135-2	5	F	10	504
75-79	2054-5	2186-2	5	F	176	4379
75-79	2054-5	2186-2	5	M	182	2970
75-79	2106-3	2186-2	5	F	1552	41198
75-79	2106-3	2186-2	5	M	1732	34609
75-79	1002-5	2135-2	6	F	14	2674
75-79	1002-5	2135-2	6	M	15	2027
75-79	A-PI	2135-2	6	F	14	1677
75-79	A-PI	2135-2	6	M	15	1073
75-79	2106-3	2135-2	6	F	2060	91927
75-79	2106-3	2135-2	6	M	2179	67065
75-79	1002-5	2186-2	6	F	78	2352
75-79	1002-5	2186-2	6	M	80	1957
75-79	A-PI	2186-2	6	F	1325	79818
75-79	A-PI	2186-2	6	M	1471	61211
75-79	2054-5	2186-2	6	F	987	28433
75-79	2054-5	2186-2	6	M	1079	21036
75-79	2106-3	2186-2	6	F	7864	277314
75-79	2106-3	2186-2	6	M	9017	232821
75-79	2106-3	NS	6	F	10	Not Applicable
75-79	2106-3	NS	6	M	30	Not Applicable
75-79	2106-3	2135-2	8	F	182	6424
75-79	2106-3	2135-2	8	M	211	5307
75-79	1002-5	2186-2	8	F	12	272
75-79	1002-5	2186-2	8	M	10	245
75-79	A-PI	2186-2	8	F	33	1680
75-79	A-PI	2186-2	8	M	30	1223
75-79	2054-5	2186-2	8	F	62	1853
75-79	2054-5	2186-2	8	M	63	1458
75-79	2106-3	2186-2	8	F	1396	51491
75-79	2106-3	2186-2	8	M	1641	43786
75-79	2106-3	2135-2	9	F	70	2640
75-79	2106-3	2135-2	9	M	75	1956
75-79	A-PI	2186-2	9	F	13	1062
75-79	A-PI	2186-2	9	M	19	1129
75-79	2054-5	2186-2	9	F	140	4068
75-79	2054-5	2186-2	9	M	113	2486
75-79	2106-3	2186-2	9	F	1242	43116
75-79	2106-3	2186-2	9	M	1279	33834
75-79	2106-3	2135-2	10	M	10	260
75-79	2054-5	2186-2	10	F	82	2237
75-79	2054-5	2186-2	10	M	63	1565
75-79	2106-3	2186-2	10	F	317	11992
75-79	2106-3	2186-2	10	M	430	10150
75-79	2054-5	2186-2	11	F	162	4712
75-79	2054-5	2186-2	11	M	159	2832
75-79	2106-3	2186-2	11	F	25	1966
75-79	2106-3	2186-2	11	M	50	1936
75-79	2054-5	2135-2	12	F	23	2164
75-79	2054-5	2135-2	12	M	35	1752
75-79	2106-3	2135-2	12	F	1223	59908
75-79	2106-3	2135-2	12	M	1349	41769
75-79	1002-5	2186-2	12	M	11	693
75-79	A-PI	2186-2	12	F	116	6925
75-79	A-PI	2186-2	12	M	112	5973
75-79	2054-5	2186-2	12	F	961	33506
75-79	2054-5	2186-2	12	M	1114	23869
75-79	2106-3	2186-2	12	F	7110	283508
75-79	2106-3	2186-2	12	M	8986	252364
75-79	2054-5	NS	12	M	10	Not Applicable
75-79	2106-3	NS	12	F	22	Not Applicable
75-79	2106-3	NS	12	M	41	Not Applicable
75-79	2106-3	2135-2	13	F	45	2679
75-79	2106-3	2135-2	13	M	43	2106
75-79	A-PI	2186-2	13	F	53	3071
75-79	A-PI	2186-2	13	M	73	2774
75-79	2054-5	2186-2	13	F	1030	28194
75-79	2054-5	2186-2	13	M	1050	17997
75-79	2106-3	2186-2	13	F	3066	89279
75-79	2106-3	2186-2	13	M	3443	72135
75-79	A-PI	2135-2	15	M	10	226
75-79	2106-3	2135-2	15	F	14	380
75-79	A-PI	2186-2	15	F	309	14664
75-79	A-PI	2186-2	15	M	379	10956
75-79	2106-3	2186-2	15	F	117	4679
75-79	2106-3	2186-2	15	M	156	4795
75-79	2106-3	2135-2	16	F	21	666
75-79	2106-3	2135-2	16	M	25	614
75-79	1002-5	2186-2	16	F	11	191
75-79	1002-5	2186-2	16	M	14	186
75-79	2106-3	2186-2	16	F	653	20567
75-79	2106-3	2186-2	16	M	778	19062
75-79	2106-3	2135-2	17	F	232	9999
75-79	2106-3	2135-2	17	M	223	7974
75-79	A-PI	2186-2	17	F	102	7203
75-79	A-PI	2186-2	17	M	136	6286
75-79	2054-5	2186-2	17	F	792	22941
75-79	2054-5	2186-2	17	M	798	14350
75-79	2106-3	2186-2	17	F	4335	133938
75-79	2106-3	2186-2	17	M	4624	104692
75-79	2106-3	NS	17	M	16	Not Applicable
75-79	2106-3	2135-2	18	F	35	1515
75-79	2106-3	2135-2	18	M	38	1237
75-79	A-PI	2186-2	18	F	14	785
75-79	A-PI	2186-2	18	M	16	646
75-79	2054-5	2186-2	18	F	227	5790
75-79	2054-5	2186-2	18	M	245	3966
75-79	2106-3	2186-2	18	F	2916	83762
75-79	2106-3	2186-2	18	M	3267	66272
75-79	A-PI	2186-2	19	F	14	384
75-79	2054-5	2186-2	19	F	17	528
75-79	2054-5	2186-2	19	M	21	461
75-79	2106-3	2186-2	19	F	1386	46498
75-79	2106-3	2186-2	19	M	1710	37658
75-79	2106-3	2135-2	20	F	26	1162
75-79	2106-3	2135-2	20	M	21	1042
75-79	1002-5	2186-2	20	F	11	253
75-79	1002-5	2186-2	20	M	14	165
75-79	A-PI	2186-2	20	F	17	572
75-79	A-PI	2186-2	20	M	12	500
75-79	2054-5	2186-2	20	F	71	1617
75-79	2054-5	2186-2	20	M	58	1128
75-79	2106-3	2186-2	20	F	1193	35932
75-79	2106-3	2186-2	20	M	1307	29006
75-79	2054-5	2186-2	21	F	162	3504
75-79	2054-5	2186-2	21	M	125	2292
75-79	2106-3	2186-2	21	F	2379	60976
75-79	2106-3	2186-2	21	M	2667	48512
75-79	2106-3	NS	21	M	11	Not Applicable
75-79	2106-3	2135-2	22	F	20	1406
75-79	2106-3	2135-2	22	M	32	1167
75-79	A-PI	2186-2	22	F	12	662
75-79	A-PI	2186-2	22	M	16	564
75-79	2054-5	2186-2	22	F	642	15698
75-79	2054-5	2186-2	22	M	631	10062
75-79	2106-3	2186-2	22	F	1606	45674
75-79	2106-3	2186-2	22	M	1725	36566
75-79	2106-3	2186-2	23	F	756	22121
75-79	2106-3	2186-2	23	M	871	18455
75-79	2106-3	2135-2	24	F	34	2177
75-79	2106-3	2135-2	24	M	24	1413
75-79	A-PI	2186-2	24	F	52	4250
75-79	A-PI	2186-2	24	M	86	3729
75-79	2054-5	2186-2	24	F	660	19819
75-79	2054-5	2186-2	24	M	658	13074
75-79	2106-3	2186-2	24	F	1471	51792
75-79	2106-3	2186-2	24	M	1748	42080
75-79	2106-3	2135-2	25	F	77	3200
75-79	2106-3	2135-2	25	M	78	2241
75-79	A-PI	2186-2	25	F	59	3569
75-79	A-PI	2186-2	25	M	71	3101
75-79	2054-5	2186-2	25	F	124	4857
75-79	2054-5	2186-2	25	M	127	3054
75-79	2106-3	2186-2	25	F	2437	82807
75-79	2106-3	2186-2	25	M	2547	63964
75-79	2106-3	NS	25	F	83	Not Applicable
75-79	2106-3	NS	25	M	83	Not Applicable
75-79	2106-3	2135-2	26	F	61	2104
75-79	2106-3	2135-2	26	M	75	1708
75-79	1002-5	2186-2	26	F	28	678
75-79	1002-5	2186-2	26	M	27	504
75-79	A-PI	2186-2	26	F	46	2344
75-79	A-PI	2186-2	26	M	37	2139
75-79	2054-5	2186-2	26	F	615	15027
75-79	2054-5	2186-2	26	M	552	9903
75-79	2106-3	2186-2	26	F	4034	124604
75-79	2106-3	2186-2	26	M	4533	102486
75-79	2106-3	NS	26	F	17	Not Applicable
75-79	2106-3	NS	26	M	21	Not Applicable
75-79	2106-3	2135-2	27	F	15	700
75-79	2106-3	2135-2	27	M	17	553
75-79	1002-5	2186-2	27	F	25	464
75-79	1002-5	2186-2	27	M	25	362
75-79	A-PI	2186-2	27	F	35	1489
75-79	A-PI	2186-2	27	M	28	1124
75-79	2054-5	2186-2	27	F	39	1453
75-79	2054-5	2186-2	27	M	48	1020
75-79	2106-3	2186-2	27	F	1896	69878
75-79	2106-3	2186-2	27	M	2200	58289
75-79	2054-5	2186-2	28	F	475	11349
75-79	2054-5	2186-2	28	M	542	7467
75-79	2106-3	2186-2	28	F	1185	32562
75-79	2106-3	2186-2	28	M	1444	25964
75-79	2106-3	2135-2	29	F	10	1026
75-79	2106-3	2135-2	29	M	16	816
75-79	A-PI	2186-2	29	F	23	973
75-79	A-PI	2186-2	29	M	19	875
75-79	2054-5	2186-2	29	F	273	7593
75-79	2054-5	2186-2	29	M	271	4727
75-79	2106-3	2186-2	29	F	2830	81639
75-79	2106-3	2186-2	29	M	3158	66623
75-79	1002-5	2186-2	30	F	34	511
75-79	1002-5	2186-2	30	M	35	392
75-79	2106-3	2186-2	30	F	425	14737
75-79	2106-3	2186-2	30	M	554	13854
75-79	2106-3	2135-2	31	F	17	589
75-79	2106-3	2135-2	31	M	17	475
75-79	2054-5	2186-2	31	F	28	689
75-79	2054-5	2186-2	31	M	45	521
75-79	2106-3	2186-2	31	F	785	24410
75-79	2106-3	2186-2	31	M	854	19773
75-79	2106-3	2135-2	32	F	105	3979
75-79	2106-3	2135-2	32	M	93	3112
75-79	A-PI	2186-2	32	F	65	3838
75-79	A-PI	2186-2	32	M	85	2875
75-79	2054-5	2186-2	32	F	86	2682
75-79	2054-5	2186-2	32	M	99	2200
75-79	2106-3	2186-2	32	F	967	26970
75-79	2106-3	2186-2	32	M	1213	26665
75-79	2106-3	2186-2	33	F	568	18197
75-79	2106-3	2186-2	33	M	700	15488
75-79	2106-3	2135-2	34	F	263	11637
75-79	2106-3	2135-2	34	M	265	8079
75-79	A-PI	2186-2	34	F	97	8513
75-79	A-PI	2186-2	34	M	153	7814
75-79	2054-5	2186-2	34	F	564	15125
75-79	2054-5	2186-2	34	M	487	9111
75-79	2106-3	2186-2	34	F	2599	91511
75-79	2106-3	2186-2	34	M	2856	70233
75-79	2106-3	2135-2	35	F	314	10188
75-79	2106-3	2135-2	35	M	314	8284
75-79	1002-5	2186-2	35	F	70	1892
75-79	1002-5	2186-2	35	M	62	1216
75-79	A-PI	2186-2	35	F	11	372
75-79	2054-5	2186-2	35	F	14	400
75-79	2054-5	2186-2	35	M	15	415
75-79	2106-3	2186-2	35	F	480	17786
75-79	2106-3	2186-2	35	M	636	15852
75-79	2054-5	2135-2	36	F	27	5888
75-79	2054-5	2135-2	36	M	27	3746
75-79	2106-3	2135-2	36	F	648	26848
75-79	2106-3	2135-2	36	M	705	17459
75-79	1002-5	2186-2	36	F	14	791
75-79	A-PI	2186-2	36	F	249	18463
75-79	A-PI	2186-2	36	M	374	15707
75-79	2054-5	2186-2	36	F	1155	40086
75-79	2054-5	2186-2	36	M	1069	23621
75-79	2106-3	2186-2	36	F	5410	193672
75-79	2106-3	2186-2	36	M	6054	151376
75-79	2054-5	NS	36	F	24	Not Applicable
75-79	2054-5	NS	36	M	38	Not Applicable
75-79	2106-3	NS	36	F	73	Not Applicable
75-79	2106-3	NS	36	M	96	Not Applicable
75-79	2106-3	2135-2	37	F	46	2227
75-79	2106-3	2135-2	37	M	42	1748
75-79	1002-5	2186-2	37	F	43	1343
75-79	1002-5	2186-2	37	M	42	921
75-79	A-PI	2186-2	37	F	43	1920
75-79	A-PI	2186-2	37	M	37	1551
75-79	2054-5	2186-2	37	F	898	24656
75-79	2054-5	2186-2	37	M	925	15953
75-79	2106-3	2186-2	37	F	3775	115002
75-79	2106-3	2186-2	37	M	4313	92280
75-79	2106-3	NS	37	F	12	Not Applicable
75-79	2106-3	NS	37	M	14	Not Applicable
75-79	1002-5	2186-2	38	M	10	173
75-79	2106-3	2186-2	38	F	267	9507
75-79	2106-3	2186-2	38	M	314	7802
75-79	2106-3	2135-2	39	F	36	1849
75-79	2106-3	2135-2	39	M	35	1366
75-79	A-PI	2186-2	39	F	34	1944
75-79	A-PI	2186-2	39	M	41	1770
75-79	2054-5	2186-2	39	F	641	16817
75-79	2054-5	2186-2	39	M	625	11170
75-79	2106-3	2186-2	39	F	5464	157162
75-79	2106-3	2186-2	39	M	5941	122664
75-79	2106-3	NS	39	F	12	Not Applicable
75-79	2106-3	NS	39	M	12	Not Applicable
75-79	2106-3	2135-2	40	F	29	1101
75-79	2106-3	2135-2	40	M	40	932
75-79	1002-5	2186-2	40	F	140	3293
75-79	1002-5	2186-2	40	M	153	2525
75-79	A-PI	2186-2	40	F	19	680
75-79	2054-5	2186-2	40	F	130	2740
75-79	2054-5	2186-2	40	M	106	1987
75-79	2106-3	2186-2	40	F	1757	48678
75-79	2106-3	2186-2	40	M	2066	39866
75-79	2106-3	2135-2	41	F	38	1581
75-79	2106-3	2135-2	41	M	37	1341
75-79	1002-5	2186-2	41	F	24	498
75-79	1002-5	2186-2	41	M	19	453
75-79	A-PI	2186-2	41	F	30	1747
75-79	A-PI	2186-2	41	M	38	1323
75-79	2054-5	2186-2	41	F	19	615
75-79	2054-5	2186-2	41	M	31	531
75-79	2106-3	2186-2	41	F	1627	53186
75-79	2106-3	2186-2	41	M	1891	46373
75-79	2106-3	2135-2	42	F	98	3413
75-79	2106-3	2135-2	42	M	105	2646
75-79	A-PI	2186-2	42	F	65	3535
75-79	A-PI	2186-2	42	M	75	3136
75-79	2054-5	2186-2	42	F	652	16113
75-79	2054-5	2186-2	42	M	556	9917
75-79	2106-3	2186-2	42	F	5698	183115
75-79	2106-3	2186-2	42	M	6348	143429
75-79	2106-3	NS	42	F	33	Not Applicable
75-79	2106-3	NS	42	M	40	Not Applicable
75-79	2106-3	2135-2	44	F	12	584
75-79	2106-3	2135-2	44	M	11	467
75-79	2054-5	2186-2	44	F	13	601
75-79	2054-5	2186-2	44	M	19	411
75-79	2106-3	2186-2	44	F	407	13743
75-79	2106-3	2186-2	44	M	475	10414
75-79	2106-3	2135-2	45	F	14	862
75-79	2106-3	2135-2	45	M	17	715
75-79	A-PI	2186-2	45	F	10	793
75-79	A-PI	2186-2	45	M	18	606
75-79	2054-5	2186-2	45	F	588	15464
75-79	2054-5	2186-2	45	M	579	10257
75-79	2106-3	2186-2	45	F	1859	57010
75-79	2106-3	2186-2	45	M	2199	48455
75-79	1002-5	2186-2	46	F	20	434
75-79	1002-5	2186-2	46	M	20	334
75-79	2106-3	2186-2	46	F	329	11404
75-79	2106-3	2186-2	46	M	380	9663
75-79	2106-3	2135-2	47	F	11	866
75-79	2106-3	2135-2	47	M	16	791
75-79	A-PI	2186-2	47	F	15	943
75-79	A-PI	2186-2	47	M	20	717
75-79	2054-5	2186-2	47	F	432	10745
75-79	2054-5	2186-2	47	M	412	6596
75-79	2106-3	2186-2	47	F	3153	85611
75-79	2106-3	2186-2	47	M	3448	69283
75-79	2106-3	2135-2	48	F	1828	66988
75-79	2106-3	2135-2	48	M	1988	49843
75-79	1002-5	2186-2	48	F	17	1019
75-79	1002-5	2186-2	48	M	16	923
75-79	A-PI	2186-2	48	F	165	10339
75-79	A-PI	2186-2	48	M	200	8923
75-79	2054-5	2186-2	48	F	1073	27942
